textual_description,label
"start entry pyahocorasick-1.4.4/setup.py, use URL, end of entry",0
"start entry lz4-4.0.2/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry glob2-0.7/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry esqmasksplitpush-1.41/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry DateTime-4.5/setup.py, import operating system module, use URL, end of entry",0
"start entry feature_engine-1.4.1/setup.py, use URL, end of entry",0
"start entry types-click-7.1.8/setup.py, use URL, end of entry",0
"start entry esqhttppaypalurl-4.13/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry google-cloud-storage-2.5.0/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry blake3-0.3.1/setup.py, import operating system module, import process module, use operating system module call, read sensitive information, use operating system module call, use URL, end of entry",0
"start entry uri_template-1.2.0/setup.py, use URL, end of entry",0
"start entry dotted_dict-1.1.3/setup.py, use URL, end of entry",0
"start entry flake8-plugin-utils-1.3.2/setup.py, use URL, end of entry",0
"start entry starlette_context-0.3.4/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry tortoise-orm-0.19.2/setup.py, use URL, end of entry",0
"start entry cli_helpers-2.2.1/setup.py, use URL, end of entry",0
"start entry setuptools_scm_git_archive-1.4/setup.py, use URL, end of entry",0
"start entry qiskit-terra-0.21.1/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry pyprotector-1.0.4/setup.py, use URL, use URL, end of entry",1
"start entry Cheetah3-3.2.6.post1/setup.py, import operating system module, end of entry",0
"start entry tppywpostram-6.74/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry asyncpg-0.26.0/setup.py, import operating system module, import file system module, import process module, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry sweetviz-2.1.4/setup.py, use URL, end of entry",0
"start entry redlock-py-1.0.8/setup.py, import operating system module, use URL, end of entry",0
"start entry seleniumbase-3.5.11/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, use URL, use URL, use URL, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry tinys3-0.1.12/setup.py, use URL, end of entry",0
"start entry msoffcrypto-tool-5.0.0/setup.py, use URL, end of entry",0
"start entry tiny423-1.0.0/setup.py, import operating system module, use base64 string, use operating system module call, use URL, use URL, end of entry",1
"start entry boa-str-1.1.0/setup.py, import operating system module, use URL, end of entry",0
"start entry sphinxcontrib-napoleon-0.7/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry mjrl-1.0.0/setup.py, import network module, import network module, import operating system module, read sensitive information, use operating system module call, use URL, use network module call, end of entry",1
"start entry pepequests-0.0.2/pepequests/__init__.py, use base64 string, end of entry",1
"start entry py-cpuinfo-8.0.0/setup.py, import operating system module, use operating system module call, read sensitive information, use URL, end of entry",0
"start entry selfpyintpaypal-4.2/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry mleap-0.20.0/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry genson-1.2.2/setup.py, use URL, use URL, end of entry",0
"start entry pycryptexe-1.0.7/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",1
"start entry notion-client-1.0.0/setup.py, use URL, end of entry",0
"start entry tangled_up_in_unicode-0.2.0/setup.py, use URL, end of entry",0
"start entry python-pptx-0.6.21/setup.py, import operating system module, use URL, end of entry",0
"start entry libcontrolhttpstr-7.75/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pyobjc-framework-AVFoundation-8.5/setup.py, import operating system module, end of entry",0
"start entry plette-0.2.3/setup.py, import operating system module, end of entry",0
"start entry ovs-2.17.1.post1/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry termstyle-0.1.11/setup.py, use URL, end of entry",0
"start entry djangorestframework-stubs-1.7.0/setup.py, import operating system module, use URL, end of entry",0
"start entry RobloxAPIACCESS-0.0.1/setup.py, import operating system module, end of entry",1
"start entry rpaframework-dialogs-3.0.1/setup.py, use URL, end of entry",0
"start entry pytest-timestamper-0.0.9/setup.py, use URL, end of entry",0
"start entry xpinyin-0.7.6/setup.py, use URL, end of entry",0
"start entry perseus-core-library-1.18.17/setup.py, import operating system module, use URL, end of entry",0
"start entry covidcast-0.1.5/setup.py, use URL, end of entry",0
"start entry libpostpullpaypal-10.22/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry req-os-20.5.17/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry req-os-20.5.17/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry desert-2020.11.18/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry awkward-1.8.0/setup.py, import operating system module, import file system module, import process module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry JSON-log-formatter-0.5.1/setup.py, use URL, end of entry",0
"start entry libgrandrandomintel-3.58/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry obspy-1.3.0/setup.py, import operating system module, import file system module, import process module, use URL, use URL, use URL, use URL, end of entry",0
"start entry yiffparty-0.01/setup.py, use URL, end of entry",1
"start entry aiosfstream-0.5.0/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry coloredlogs-15.0.1/setup.py, import operating system module, use URL, end of entry",0
"start entry DateTimeRange-1.2.0/setup.py, use URL, evaluate code at run-time, use URL, end of entry",0
"start entry selfLGTBcontrolpyw-3.27/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry paho-mqtt-1.6.1/setup.py, use URL, end of entry",0
"start entry pyfcm-1.5.4/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry azure-storage-file-2.1.0/setup.py, use URL, end of entry",0
"start entry prometheus_flask_exporter-0.20.3/setup.py, use URL, use URL, end of entry",0
