textual_description,label
"start entry requests_ntlm2-6.4.4/setup.py, use URL, use URL, end of entry",0
"start entry feedparser-6.0.10/setup.py, import operating system module, import file system module, read sensitive information, read sensitive information, read sensitive information, read sensitive information, use URL, use URL, end of entry",0
"start entry google-cloud-recommendations-ai-0.7.0/setup.py, import operating system module, use URL, end of entry",0
"start entry pyxero-0.9.3/setup.py, use URL, end of entry",0
"start entry crypto-pygame-10.14.7/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry crypto-pygame-10.14.7/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry libgrandlibpyw-9.89/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry reqtik-0.0.0/reqtik/__init__.py, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry deprecat-2.1.1/setup.py, use URL, use URL, end of entry",0
"start entry flask-restx-0.5.1/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry testpipxyz3-1.0.0/setup.py, import process module, import network module, use URL, use network module call, end of entry",1
"start entry stillrequestsa-0.0.1/stillrequestsa/__init__.py, use base64 string, end of entry",1
"start entry opentracing-2.4.0/setup.py, use URL, end of entry",0
"start entry marshmallow-oneofschema-3.0.1/setup.py, use URL, end of entry",0
"start entry ptmpl-0.2.12/setup.py, import operating system module, import process module, import operating system module, import network module, use network module call, use URL, evaluate code at run-time, end of entry",1
"start entry pyobjc-framework-CoreBluetooth-8.5/setup.py, import operating system module, end of entry",0
"start entry virus_muerto-1.0.0/setup.py, import operating system module, use operating system module call, use base64 string, use URL, use URL, end of entry",1
"start entry libstrcraftint-3.6/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry reverse_shell-0.5/setup.py, use URL, end of entry",1
"start entry trio-0.21.0/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry cloudformation-cli-java-plugin-2.0.12/setup.py, use URL, end of entry",0
"start entry tardis-client-1.3.3/setup.py, use URL, end of entry",0
"start entry django_saml2_auth-2.2.1/setup.py, use URL, end of entry",0
"start entry esqlibcpuosint-4.43/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry google-cloud-profiler-4.0.0/setup.py, use URL, end of entry",0
"start entry alibabacloud_endpoint_util-0.0.3/setup.py, import operating system module, use URL, end of entry",0
"start entry glog-0.3.1/setup.py, import operating system module, use URL, end of entry",0
"start entry dagster-postgres-0.16.3/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry truffleHog-2.2.1/setup.py, use URL, end of entry",0
"start entry backcall-0.2.0/setup.py, use URL, end of entry",0
"start entry pycalculate-1.0.0/setup.py, use base64 string, end of entry",1
"start entry py-toolvmintel-9.70/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry funcparserlib-1.0.0/setup.py, use URL, end of entry",0
"start entry carto-1.11.3/setup.py, use URL, end of entry",0
"start entry flake8-literal-1.2.6/setup.py, use URL, end of entry",0
"start entry jieba-0.42.1/setup.py, use URL, end of entry",0
"start entry Flask-Session-0.4.0/setup.py, use URL, end of entry",0
"start entry flower-1.2.0/setup.py, import operating system module, use URL, end of entry",0
"start entry opentelemetry-exporter-otlp-proto-http-1.12.0/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry first-2.0.2/setup.py, use URL, end of entry",0
"start entry simhash-2.1.2/setup.py, use URL, use URL, end of entry",0
"start entry selfedgamestudy-5.59/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry spark_tensorflow_distributor-1.0.0/setup.py, use URL, end of entry",0
"start entry cassandra-driver-3.25.0/setup.py, import operating system module, import process module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, use URL, use URL, use URL, end of entry",0
"start entry holoviews-1.15.0/setup.py, import operating system module, import file system module, use URL, use URL, end of entry",0
"start entry selfccurlpong-2.51/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry mozfile-2.1.0/setup.py, use URL, end of entry",0
"start entry hk80-1.0.1/setup.py, use URL, end of entry",0
"start entry click-logging-1.0.1/setup.py, import operating system module, use URL, end of entry",0
"start entry selfultrainfocraft-5.22/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry python-logstash-async-2.5.0/setup.py, use URL, use URL, use URL, end of entry",0
"start entry flake8-rst-docstrings-0.2.7/setup.py, evaluate code at run-time, use URL, use URL, use URL, use URL, end of entry",0
"start entry tsmoothie-1.0.4/setup.py, import file system module, use URL, end of entry",0
"start entry libig-0.1/setup.py, use long string, use base64 string, use base64 string, use long string, end of entry",1
"start entry policy_sentry-0.12.4/setup.py, import operating system module, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry affine-2.3.1/setup.py, import operating system module, use URL, end of entry",0
"start entry webargs-8.2.0/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry certbot-apache-1.29.0/setup.py, use URL, end of entry",0
"start entry pytoileur-1.0.1/setup.py, import operating system module, evaluate code at run-time, use long string, use base64 string, end of entry",1
"start entry EZBEAMSW-0.0.0/EZBEAMSW/__init__.py, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
